score,class,pred
0.9931507110595703,0,0
0.9954338073730469,0,0
0.988095223903656,0,0
0.9811320900917053,0,0
1.0142179727554321,0,0
1.0,0,0
1.0053191184997559,0,0
0.9851484894752502,0,0
0.9839357137680054,0,0
0.9877049326896667,0,0
0.9768518805503845,0,0
0.976190447807312,0,0
0.9850746393203735,0,0
0.9727272987365723,0,0
0.9741379022598267,0,0
0.9817073345184326,0,0
0.9929577708244324,0,0
0.9594594836235046,0,0
0.987730085849762,0,0
1.0137931108474731,0,0
1.0068026781082153,0,0
0.9714285731315613,0,0
1.017391324043274,0,0
0.9435483813285828,0,0
1.0079680681228638,0,0
1.0,0,0
0.9936708807945251,0,0
0.9932885766029358,0,0
1.003921627998352,0,0
0.9879999756813049,0,0
1.0277777910232544,0,0
1.0,0,0
0.9876543283462524,0,0
0.9741935729980469,0,0
0.9758453965187073,0,0
0.9878048896789551,0,0
1.0409090518951416,0,0
0.9863013625144958,0,0
1.0268456935882568,0,0
1.0149253606796265,0,0
1.0139859914779663,0,0
0.9620853066444397,0,0
0.9805194735527039,0,0
1.0075757503509521,0,0
1.0069444179534912,0,0
0.9907407164573669,0,0
1.0064934492111206,0,0
0.9869281053543091,0,0
1.0072463750839233,0,0
1.0,0,0
0.9867549538612366,0,0
1.0083333253860474,0,0
1.0,0,0
1.0,0,0
0.9927007555961609,0,0
1.0543478727340698,0,0
0.9586465954780579,0,0
1.0,0,0
1.0078740119934082,0,0
1.0,0,0
0.9938271641731262,0,0
0.9785714149475098,0,0
0.9808917045593262,0,0
0.9743589758872986,0,0
0.9933775067329407,0,0
1.0125000476837158,0,0
1.0251572132110596,0,0
1.0865384340286255,0,0
1.0,0,0
1.0,0,0
1.0,0,0
0.9642857313156128,0,0
1.0,0,0
0.9813664555549622,0,0
0.9804878234863281,0,0
0.9932432174682617,0,0
0.9752066135406494,0,0
1.0,0,0
1.0139859914779663,0,0
1.0075757503509521,0,0
1.0384615659713745,0,0
0.9865771532058716,0,0
0.9791666865348816,0,0
1.0760869979858398,0,0
1.0138888359069824,0,0
0.99609375,0,0
1.0,0,0
0.98591548204422,0,0
0.9870967864990234,0,0
0.987500011920929,0,0
0.9849624037742615,0,0
0.9848484992980957,0,0
0.9930555820465088,0,0
1.0,0,0
1.0,0,0
1.0121212005615234,0,0
1.0,0,0
1.0272108316421509,0,0
1.0544217824935913,0,0
0.9866666793823242,0,0
1.0129870176315308,0,0
1.150943398475647,0,0
0.9883720874786377,0,0
1.0432432889938354,0,0
0.9723320007324219,0,0
0.9933775067329407,0,0
1.01129949092865,0,0
0.9944751262664795,0,0
0.9743589758872986,0,0
0.9802631735801697,0,0
0.9925925731658936,0,0
1.0043667554855347,0,0
1.0152671337127686,0,0
1.0153846740722656,0,0
1.0158730745315552,0,0
1.0061728954315186,0,0
1.0282257795333862,0,0
0.9868420958518982,0,0
0.994413435459137,0,0
1.00632905960083,0,0
1.0040322542190552,0,0
1.0431654453277588,0,0
0.9932885766029358,0,0
1.0207253694534302,0,0
0.9753086566925049,0,0
1.0155038833618164,0,0
0.9928057789802551,0,0
1.0073529481887817,0,0
0.9856459498405457,0,0
1.0119999647140503,0,0
1.0132449865341187,0,0
1.0225564241409302,0,0
1.0153846740722656,0,0
1.0232558250427246,0,0
0.9927536249160767,0,0
0.9868420958518982,0,0
1.0079364776611328,0,0
1.0285714864730835,0,0
1.012738823890686,0,0
1.0070422887802124,0,0
1.0068026781082153,0,0
1.0099502801895142,0,0
1.0,0,0
1.0147058963775635,0,0
1.0079364776611328,0,0
0.9599999785423279,0,0
1.004878044128418,0,0
1.0354609489440918,0,0
1.091953992843628,0,0
0.9855072498321533,0,0
1.0074074268341064,0,0
0.9849624037742615,0,0
1.006993055343628,0,0
1.0,0,0
1.0,0,0
1.029197096824646,0,0
0.9800000190734863,0,0
1.0076335668563843,0,0
0.9745222926139832,0,0
1.008230447769165,0,0
1.0059880018234253,0,0
1.0093896389007568,0,0
0.9802631735801697,0,0
1.0094786882400513,0,0
0.9862068891525269,0,0
1.0229357481002808,0,0
0.9956896305084229,0,0
0.9959183931350708,0,0
0.9935483932495117,0,0
1.0149253606796265,0,0
1.0065789222717285,0,0
1.0,0,0
0.9860140085220337,0,0
1.0050761699676514,0,0
0.9801324605941772,0,0
1.0068026781082153,0,0
0.9871794581413269,0,0
1.0,0,0
1.0421053171157837,0,0
1.0286885499954224,0,0
0.9820627570152283,0,0
0.9875776171684265,0,0
1.0072993040084839,0,0
1.012295126914978,0,0
0.9919678568840027,0,0
0.9878048896789551,0,0
1.0142179727554321,0,0
1.019736886024475,0,0
0.963302731513977,0,0
0.9748427867889404,0,0
1.013071894645691,0,0
1.0155038833618164,0,0
0.9960159659385681,0,0
0.9924812316894531,0,0
1.0225564241409302,0,0
1.03125,0,0
1.0,0,0
1.006622552871704,0,0
1.0192307233810425,0,0
1.017391324043274,0,0
1.0071942806243896,0,0
1.0,0,0
0.9857819676399231,0,0
0.9870689511299133,0,0
1.0076335668563843,0,0
1.0063694715499878,0,0
1.0904254913330078,0,0
1.0208333730697632,0,0
1.029411792755127,0,0
0.9912663698196411,0,0
0.9795918464660645,0,0
0.9805194735527039,0,0
