score,class,pred
1.0222222805023193,0,0
1.0438246726989746,0,0
1.0044842958450317,0,0
1.0282485485076904,0,0
1.0273972749710083,0,0
1.0,0,0
1.0289855003356934,0,0
0.985401451587677,0,0
0.9959999918937683,0,0
0.9751243591308594,0,0
1.0,0,0
1.0,0,0
1.0645161867141724,0,0
1.0076335668563843,0,0
1.0324674844741821,0,0
1.03125,0,0
1.0215827226638794,0,0
0.9951691031455994,0,0
1.008264422416687,0,0
1.038167953491211,0,0
1.0209205150604248,0,0
1.0133928060531616,0,0
0.9757281541824341,0,0
1.0216450691223145,0,0
0.9863945841789246,0,0
0.9902439117431641,0,0
1.0640000104904175,0,0
1.0204081535339355,0,0
1.0325202941894531,0,0
0.9952606558799744,0,0
0.9236640930175781,0,0
0.9698795080184937,0,0
1.0119760036468506,0,0
0.9724137783050537,0,0
0.9290322661399841,0,0
1.0,0,0
0.9060150384902954,0,0
0.9560439586639404,0,0
1.0,0,0
0.9607843160629272,0,0
1.0258064270019531,0,0
1.0064102411270142,0,0
0.9556962251663208,0,0
1.037500023841858,0,0
0.9876543283462524,0,0
1.0243902206420898,0,0
0.9848484992980957,0,0
0.9666666388511658,0,0
0.98591548204422,0,0
0.9811320900917053,0,0
0.9871794581413269,0,0
0.9820359349250793,0,0
0.9659863710403442,0,0
0.9411764740943909,0,0
1.0143884420394897,0,0
1.0,0,0
1.058823585510254,0,0
1.0140844583511353,0,0
0.9597315192222595,0,0
0.9346405267715454,0,0
0.9861111044883728,0,0
0.9387755393981934,0,0
1.0280898809432983,0,0
1.0065360069274902,0,0
1.0,0,0
0.9847328066825867,0,0
0.9669811129570007,0,0
0.9869281053543091,0,0
0.9774436354637146,0,0
0.9931034445762634,0,0
0.9936708807945251,0,0
1.0133333206176758,0,0
0.9637681245803833,0,0
0.9637681245803833,0,0
0.9650349617004395,0,0
1.020689606666565,0,0
1.0,0,0
0.9615384340286255,0,0
1.0,0,0
1.0059880018234253,0,0
0.9929078221321106,0,0
0.9929577708244324,0,0
1.0067567825317383,0,0
0.9790209531784058,0,0
0.9733333587646484,0,0
1.0064934492111206,0,0
0.9929078221321106,0,0
0.9871794581413269,0,0
0.993630588054657,0,0
0.9933333396911621,0,0
1.0318471193313599,0,0
0.9856114983558655,0,0
1.0275862216949463,0,0
0.9868420958518982,0,0
1.0133333206176758,0,0
0.9879518151283264,0,0
1.0359281301498413,0,0
1.0065789222717285,0,0
1.0067113637924194,0,0
0.9696969985961914,0,0
1.0068964958190918,0,0
